"","Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"312","12","1992","Stratum_1"," [kg]",2787129.30866739,200301.657403572,0.0718666539010845
"313","13","1992","Stratum_1"," [kg]",1379561.1901812,100003.627509724,0.0724894468048846
"314","14","1992","Stratum_1"," [kg]",1039030.66847325,81207.4491592784,0.0781569318628532
"315","15","1992","Stratum_1"," [kg]",1110139.76541502,90381.7062459116,0.0814147092660218
"316","16","1992","Stratum_1"," [kg]",17.6761272109756,1.78645903800408,0.101066201701402
"317","17","1992","Stratum_1"," [kg]",96.0575496007664,12.4278516467253,0.12937922837276
"318","18","1992","Stratum_1"," [kg]",271.702200599755,21.4538070860941,0.0789607409830945
"319","19","1992","Stratum_1"," [kg]",379.7633744623,22.1258226342999,0.0582621287943515
"320","20","1992","Stratum_1"," [kg]",509.38812949682,27.5426419514526,0.0540700506285051
"321","21","1992","Stratum_1"," [kg]",575.525547118776,31.0120148899175,0.05388468860361
"322","22","1992","Stratum_1"," [kg]",773.926681738914,39.1751452551833,0.0506186776855423
"323","23","1992","Stratum_1"," [kg]",919.97887735869,46.1739284323973,0.0501902049805375
"324","24","1992","Stratum_1"," [kg]",965.872048368844,56.9910483159788,0.0590047599081315
"325","25","1992","Stratum_1"," [kg]",1079.67692395815,51.5422558533399,0.0477385917116612
"326","26","1992","Stratum_1"," [kg]",1253.81279801905,70.0298280950631,0.0558534959969358
"327","27","1992","Stratum_1"," [kg]",1438.73679153969,69.2410942101256,0.0481263109536706
"328","28","1992","Stratum_1"," [kg]",1609.97033392246,89.1215268287887,0.0553560056051827
"329","29","1992","Stratum_1"," [kg]",1647.05635799726,96.3868720212014,0.0585206884714035
"330","30","1992","Stratum_1"," [kg]",1646.13963379167,98.043038377085,0.059559369305298
"331","1","1993","Stratum_1"," [kg]",15409521.8821962,2095738.22699276,0.13600280677197
"332","2","1993","Stratum_1"," [kg]",2337997.62257832,277062.582638266,0.118504219150029
"333","3","1993","Stratum_1"," [kg]",9247987.05982028,1371710.35396493,0.148325289070159
"334","4","1993","Stratum_1"," [kg]",32307782.0136463,5085763.58957692,0.15741605497489
"335","5","1993","Stratum_1"," [kg]",8946872.83179232,1517209.14756848,0.169579827062831
"336","6","1993","Stratum_1"," [kg]",6970735.94591976,929509.697516477,0.133344557121053
"337","7","1993","Stratum_1"," [kg]",3196843.32145611,378839.545996128,0.118504258076549
"338","8","1993","Stratum_1"," [kg]",4444235.38190535,395916.699419106,0.0890854478660328
"339","9","1993","Stratum_1"," [kg]",5517119.78126891,436644.673231954,0.0791435913199486
"340","10","1993","Stratum_1"," [kg]",3649414.92494984,275821.17156333,0.0755795592541792
"341","11","1993","Stratum_1"," [kg]",3127991.3215276,216342.856436508,0.0691635091656354
"342","12","1993","Stratum_1"," [kg]",2205823.74948296,154635.071741224,0.0701030949446752
"343","13","1993","Stratum_1"," [kg]",2012492.61880272,150398.089889091,0.0747322442248581
"344","14","1993","Stratum_1"," [kg]",960266.010704711,80891.2373385238,0.08423836357507
"345","15","1993","Stratum_1"," [kg]",2918329.38813046,241394.580061066,0.0827167012205256
"346","16","1993","Stratum_1"," [kg]",14.7548444645541,1.68683629058823,0.114324233958587
"347","17","1993","Stratum_1"," [kg]",87.0012488943507,7.47970880066412,0.0859724302319736
"348","18","1993","Stratum_1"," [kg]",275.331318809493,21.5294694057128,0.0781947709356285
"349","19","1993","Stratum_1"," [kg]",467.244809198629,25.857089859674,0.0553394908849206
"350","20","1993","Stratum_1"," [kg]",519.282434985713,31.8959734856293,0.0614231703918637
"351","21","1993","Stratum_1"," [kg]",640.022400963606,39.9196313726727,0.0623722408974598
"352","22","1993","Stratum_1"," [kg]",751.781777515005,44.6819135739559,0.0594346855834294
"353","23","1993","Stratum_1"," [kg]",893.431505155434,39.1985400557533,0.0438741412515266
"354","24","1993","Stratum_1"," [kg]",1096.81960972381,44.0727544868411,0.0401823181278996
"355","25","1993","Stratum_1"," [kg]",1114.41931126728,44.798876057678,0.0401992998548585
"356","26","1993","Stratum_1"," [kg]",1326.31358357911,55.3031958146521,0.0416969233364963
"357","27","1993","Stratum_1"," [kg]",1408.51376936705,58.0821761609748,0.0412364986584939
"358","28","1993","Stratum_1"," [kg]",1566.05261864108,81.0622824988266,0.051762170398316
"359","29","1993","Stratum_1"," [kg]",1661.90469685582,89.5479962896359,0.0538827505927711
"360","30","1993","Stratum_1"," [kg]",1746.32076807074,82.486009500277,0.0472341685493462
"361","1","1994","Stratum_1"," [kg]",12132843.2613784,1514026.02546844,0.124787404967799
"362","2","1994","Stratum_1"," [kg]",4354926.49517764,792201.991781746,0.181909383007722
"363","3","1994","Stratum_1"," [kg]",6906545.93733759,1013755.03106712,0.146781769102069
"364","4","1994","Stratum_1"," [kg]",11660143.3971381,1617824.07298556,0.138748214141401
"365","5","1994","Stratum_1"," [kg]",31007310.7201976,4477690.01233352,0.144407557712409
"366","6","1994","Stratum_1"," [kg]",6874838.39606933,849232.009438842,0.123527559560438
"367","7","1994","Stratum_1"," [kg]",2844665.97394186,327379.083948937,0.115085246193347
"368","8","1994","Stratum_1"," [kg]",3049147.99849302,288174.758089508,0.0945099280953017
"369","9","1994","Stratum_1"," [kg]",1539653.51676738,128443.313466464,0.0834235183875275
"370","10","1994","Stratum_1"," [kg]",4064662.68353133,330358.116482295,0.0812756536528355
"371","11","1994","Stratum_1"," [kg]",2545842.3023288,192615.184720924,0.0756587258153145
"372","12","1994","Stratum_1"," [kg]",2534371.17712021,194975.510547211,0.076932499985563
"373","13","1994","Stratum_1"," [kg]",1597087.49032477,124304.688916082,0.0778321098055829
"374","14","1994","Stratum_1"," [kg]",1059608.29069303,91167.4831522732,0.0860388541247131
"375","15","1994","Stratum_1"," [kg]",3043953.39398454,256566.23279627,0.0842871751266953
"376","16","1994","Stratum_1"," [kg]",18.8463775705299,2.22902847980115,0.118273576524684
"377","17","1994","Stratum_1"," [kg]",81.9759890297838,7.622449318244,0.092983926250339
"378","18","1994","Stratum_1"," [kg]",219.529767029147,14.3037492151722,0.0651563084530266
"379","19","1994","Stratum_1"," [kg]",386.183526906818,18.3065548829478,0.0474037694708947
"380","20","1994","Stratum_1"," [kg]",558.437329262192,18.2638941925427,0.0327053605400506
"381","21","1994","Stratum_1"," [kg]",676.753104345943,31.0629954148984,0.0459000412638218
"382","22","1994","Stratum_1"," [kg]",727.419408219373,44.3670398656431,0.0609923784880135
"383","23","1994","Stratum_1"," [kg]",1059.18575590107,70.2684754640397,0.0663419754963194
"384","24","1994","Stratum_1"," [kg]",1239.29279585522,77.985209409343,0.0629271869167334
"385","25","1994","Stratum_1"," [kg]",1197.63679217991,66.1479989923004,0.0552321032755675
"386","26","1994","Stratum_1"," [kg]",1334.10409327187,82.7968165369572,0.0620617363776315
"387","27","1994","Stratum_1"," [kg]",1414.33927876312,76.2480037761598,0.0539106881361877
"388","28","1994","Stratum_1"," [kg]",1542.21057676728,119.54056717489,0.0775124804457428
"389","29","1994","Stratum_1"," [kg]",1671.79798163875,130.902085845612,0.0783001817703467
"390","30","1994","Stratum_1"," [kg]",1729.00985800311,112.368173666195,0.0649898976261322
"391","1","1995","Stratum_1"," [kg]",11580942.8020685,1358445.01690443,0.117300036803722
"392","2","1995","Stratum_1"," [kg]",1028696.28190301,200072.868634333,0.194491680541718
"393","3","1995","Stratum_1"," [kg]",10574100.7445949,1768815.20533705,0.167278073858073
"394","4","1995","Stratum_1"," [kg]",10741195.2514195,1732618.02746405,0.161305886999408
"395","5","1995","Stratum_1"," [kg]",16264016.6597873,3002910.65190838,0.184635242002245
"396","6","1995","Stratum_1"," [kg]",21449272.3388015,3237132.8517857,0.150920404228808
"397","7","1995","Stratum_1"," [kg]",9142683.65002903,1329267.1627358,0.145391354838312
"398","8","1995","Stratum_1"," [kg]",3873428.69266703,500302.771842175,0.129162768063685
"399","9","1995","Stratum_1"," [kg]",1514272.34119937,181630.586023963,0.119945785894831
"400","10","1995","Stratum_1"," [kg]",3052441.70795351,392831.179197597,0.128694080602433
"401","11","1995","Stratum_1"," [kg]",2210206.44979542,185999.44579908,0.0841547837380955
"402","12","1995","Stratum_1"," [kg]",985746.25092567,79814.4341916912,0.0809685394357234
"403","13","1995","Stratum_1"," [kg]",1642040.85883748,134925.753642256,0.0821695470706969
"404","14","1995","Stratum_1"," [kg]",707371.903928772,62058.8776760678,0.0877316123688147
"405","15","1995","Stratum_1"," [kg]",2151125.65444395,196434.833837402,0.0913172289269086
"406","16","1995","Stratum_1"," [kg]",16.1715016150834,1.61348221749574,0.0997731846986196
"407","17","1995","Stratum_1"," [kg]",57.6830342739113,8.68721367804837,0.150602578165299
"408","18","1995","Stratum_1"," [kg]",150.856533956586,10.69716236513,0.0709095064335001
"409","19","1995","Stratum_1"," [kg]",347.597932023133,14.8356995193811,0.0426806322840662
"410","20","1995","Stratum_1"," [kg]",488.956233091078,21.6516614530682,0.0442813895963469
"411","21","1995","Stratum_1"," [kg]",655.912562956565,30.2497804940389,0.046118617331685
"412","22","1995","Stratum_1"," [kg]",693.889633206313,32.2352481738039,0.0464558722759005
"413","23","1995","Stratum_1"," [kg]",917.46988991765,62.8252340807985,0.0684766168036723
"414","24","1995","Stratum_1"," [kg]",1083.58576624343,65.8895295538801,0.0608069352759274
"415","25","1995","Stratum_1"," [kg]",1304.52072573345,87.5381683030939,0.067103700674343
"416","26","1995","Stratum_1"," [kg]",1324.75025487197,69.2472895652163,0.0522719579109708
"417","27","1995","Stratum_1"," [kg]",1388.10679189527,84.8057244413946,0.0610945245254531
"418","28","1995","Stratum_1"," [kg]",1505.27713691756,76.8591395276777,0.0510597933381671
"419","29","1995","Stratum_1"," [kg]",1473.24580201085,100.469355425344,0.068195921745177
"420","30","1995","Stratum_1"," [kg]",1714.59164246586,94.2349516491271,0.0549605803009756
"421","1","1996","Stratum_1"," [kg]",13399702.9254398,1771026.40412129,0.132169079715859
"422","2","1996","Stratum_1"," [kg]",3008517.72861849,429368.227525824,0.142717532770861
"423","3","1996","Stratum_1"," [kg]",4125298.90906055,509456.381605587,0.123495628519584
"424","4","1996","Stratum_1"," [kg]",4774056.66455793,574684.419467312,0.120376539250928
"425","5","1996","Stratum_1"," [kg]",7907505.34273836,1056729.50992445,0.133636268851196
"426","6","1996","Stratum_1"," [kg]",10522851.100684,1396343.55654727,0.132696314258072
"427","7","1996","Stratum_1"," [kg]",9218894.61202151,986982.138410695,0.107060789817867
"428","8","1996","Stratum_1"," [kg]",2930218.02993823,281510.047207418,0.0960713654517215
"429","9","1996","Stratum_1"," [kg]",749645.114067148,66480.4625417755,0.0886825796557128
"430","10","1996","Stratum_1"," [kg]",871547.807056311,76119.8236850065,0.0873386669884511
"431","11","1996","Stratum_1"," [kg]",707457.000451883,57512.5059445593,0.0812947018798652
"432","12","1996","Stratum_1"," [kg]",1176246.24840053,99367.7238489101,0.0844786744136526
"433","13","1996","Stratum_1"," [kg]",823019.46726559,72280.0309490144,0.087822990614254
"434","14","1996","Stratum_1"," [kg]",742731.007622452,70202.2269349202,0.09451904688838
"435","15","1996","Stratum_1"," [kg]",1926902.14372761,190129.996559225,0.0986713296148051
"436","16","1996","Stratum_1"," [kg]",20.8567904876729,1.96620016482232,0.094271463578464
"437","17","1996","Stratum_1"," [kg]",76.5017090645193,6.29091921702309,0.082232401000578
"438","18","1996","Stratum_1"," [kg]",146.201517031581,16.4015505245229,0.112184544028911
"439","19","1996","Stratum_1"," [kg]",308.511895482611,20.7679399268827,0.0673164964819106
"440","20","1996","Stratum_1"," [kg]",495.940148088774,33.3400286473181,0.0672259117875453
"441","21","1996","Stratum_1"," [kg]",633.161933923737,41.049167949689,0.0648320212418729
"442","22","1996","Stratum_1"," [kg]",803.242786728523,38.8147744009507,0.0483225931714084
"443","23","1996","Stratum_1"," [kg]",910.58140335353,41.8962862472139,0.0460104786819894
"444","24","1996","Stratum_1"," [kg]",1051.42289424868,62.2254308922788,0.0591821152389332
"445","25","1996","Stratum_1"," [kg]",1177.53865552945,73.375486864482,0.0623125928986938
"446","26","1996","Stratum_1"," [kg]",1390.39135009107,84.1846350012159,0.060547438673078
"447","27","1996","Stratum_1"," [kg]",1498.04426063017,74.635068290234,0.0498216709957812
"448","28","1996","Stratum_1"," [kg]",1680.41411313243,102.41287363885,0.0609450211340728
"449","29","1996","Stratum_1"," [kg]",1664.6924539366,87.2142503913327,0.0523906083583739
"450","30","1996","Stratum_1"," [kg]",1749.5958724909,85.0969327986667,0.0486380507274022
"451","1","1997","Stratum_1"," [kg]",14078500.0676106,1826925.6694303,0.129767067560939
"452","2","1997","Stratum_1"," [kg]",2446054.65407539,362222.303075462,0.148084304850655
"453","3","1997","Stratum_1"," [kg]",7529758.41285292,1368377.5530406,0.181729277091394
"454","4","1997","Stratum_1"," [kg]",10764206.7816068,1804454.77243666,0.167634718381665
"455","5","1997","Stratum_1"," [kg]",27666164.9098644,6563251.71404016,0.237230267925572
"456","6","1997","Stratum_1"," [kg]",17031503.639956,5279122.93741582,0.309962235221027
"457","7","1997","Stratum_1"," [kg]",7271722.63671333,1306842.77160031,0.179715706564817
"458","8","1997","Stratum_1"," [kg]",7529621.34381495,807740.245254901,0.10727501535232
"459","9","1997","Stratum_1"," [kg]",1344458.62547414,103443.130503341,0.076940359891594
"460","10","1997","Stratum_1"," [kg]",759638.304933571,65976.1811798902,0.086852098888903
"461","11","1997","Stratum_1"," [kg]",725437.643502365,55230.815411663,0.0761344767622092
"462","12","1997","Stratum_1"," [kg]",606317.577249751,50923.9953356096,0.0839889807691216
"463","13","1997","Stratum_1"," [kg]",1126401.8993219,95932.8481151614,0.0851675127438224
"464","14","1997","Stratum_1"," [kg]",371426.305056295,36604.0342511313,0.0985499243129356
"465","15","1997","Stratum_1"," [kg]",2110641.44807741,210184.015624237,0.0995830039326148
"466","16","1997","Stratum_1"," [kg]",17.4624667954375,1.91281197231649,0.109538474416242
"467","17","1997","Stratum_1"," [kg]",78.8320641879986,7.36973096661172,0.0934864644548237
"468","18","1997","Stratum_1"," [kg]",212.612390502606,18.594073481843,0.0874552674841168
"469","19","1997","Stratum_1"," [kg]",308.975029223373,19.62717162892,0.0635234882192713
"470","20","1997","Stratum_1"," [kg]",391.14741390675,23.5601815945324,0.0602335098146628
"471","21","1997","Stratum_1"," [kg]",623.224967426136,34.584040261155,0.0554920647739516
"472","22","1997","Stratum_1"," [kg]",745.275434859647,34.2556147542896,0.0459636976505752
"473","23","1997","Stratum_1"," [kg]",889.388978183134,34.8159657753403,0.0391459379747019
"474","24","1997","Stratum_1"," [kg]",1115.29013136787,61.9995434169122,0.0555905066073453
"475","25","1997","Stratum_1"," [kg]",1194.12613378911,117.801044143167,0.0986504195912454
"476","26","1997","Stratum_1"," [kg]",1353.56765778365,104.010558237255,0.0768417874342265
"477","27","1997","Stratum_1"," [kg]",1510.50302735084,93.5004423233893,0.0619002018733935
"478","28","1997","Stratum_1"," [kg]",1577.05209885014,81.7742931773532,0.0518526263253933
"479","29","1997","Stratum_1"," [kg]",1626.32352405884,112.77782608397,0.069345259055534
"480","30","1997","Stratum_1"," [kg]",1724.63007545512,76.8324970693799,0.0445501317429503
"481","1","1998","Stratum_1"," [kg]",5889597.10651452,811510.778301878,0.137787146323516
"482","2","1998","Stratum_1"," [kg]",4318098.18582284,692883.45054499,0.16046032784059
"483","3","1998","Stratum_1"," [kg]",5952080.38639847,750398.489400246,0.12607331230187
"484","4","1998","Stratum_1"," [kg]",5807472.03049173,789248.158829846,0.135902188540204
"485","5","1998","Stratum_1"," [kg]",5001169.47028434,681754.970176168,0.136319109805612
"486","6","1998","Stratum_1"," [kg]",18110387.5907347,2343049.22614784,0.129375984606014
"487","7","1998","Stratum_1"," [kg]",5032874.18780762,497444.653645015,0.0988390798343615
"488","8","1998","Stratum_1"," [kg]",3243183.24719603,273809.323869174,0.0844261033063425
"489","9","1998","Stratum_1"," [kg]",2541133.95687984,197212.463468928,0.077608054835124
"490","10","1998","Stratum_1"," [kg]",1202723.22284838,97359.9000493422,0.0809495469945003
"491","11","1998","Stratum_1"," [kg]",596282.994513776,51739.4727266295,0.086769995459655
"492","12","1998","Stratum_1"," [kg]",268847.663966244,26523.718404884,0.0986570536399168
"493","13","1998","Stratum_1"," [kg]",362344.297937404,36096.3907434601,0.0996190389884272
"494","14","1998","Stratum_1"," [kg]",277333.448781751,30268.2945509384,0.109140439726613
"495","15","1998","Stratum_1"," [kg]",1407491.26040796,154097.992890495,0.109484156118901
"496","16","1998","Stratum_1"," [kg]",18.1554126095303,1.62121649222394,0.0892965930927358
"497","17","1998","Stratum_1"," [kg]",69.6200619435238,6.28451371337249,0.0902687176358814
"498","18","1998","Stratum_1"," [kg]",194.457574709919,15.578227568251,0.0801111892477817
"499","19","1998","Stratum_1"," [kg]",321.274039743072,20.2419381940505,0.0630052095408591
"500","20","1998","Stratum_1"," [kg]",466.398216679432,25.7281775921237,0.0551635419519789
"501","21","1998","Stratum_1"," [kg]",525.73703634333,20.7785865585083,0.0395227749276141
"502","22","1998","Stratum_1"," [kg]",803.241429294352,31.9914556182103,0.0398279451874324
"503","23","1998","Stratum_1"," [kg]",893.799171079515,35.8445050124105,0.0401035335142656
"504","24","1998","Stratum_1"," [kg]",1008.85991802433,40.0692360839702,0.0397173436748667
"505","25","1998","Stratum_1"," [kg]",1071.57813092211,65.491747049522,0.0611170993132953
"506","26","1998","Stratum_1"," [kg]",1268.74940574368,96.7062942765392,0.0762217454753056
"507","27","1998","Stratum_1"," [kg]",1356.95705977369,134.384543912329,0.0990337483005862
"508","28","1998","Stratum_1"," [kg]",1479.58617634283,111.189235124854,0.0751488739910281
"509","29","1998","Stratum_1"," [kg]",1866.38491699381,134.40501320067,0.0720135551765796
"510","30","1998","Stratum_1"," [kg]",1824.30626314242,100.417548912015,0.0550442384268536
"511","1","1999","Stratum_1"," [kg]",7150724.2088267,907434.655585073,0.126901084293666
"512","2","1999","Stratum_1"," [kg]",6957659.32875733,1474763.07907239,0.211962530700076
"513","3","1999","Stratum_1"," [kg]",9350801.90313742,1656990.34640108,0.177203021041983
"514","4","1999","Stratum_1"," [kg]",8643504.72653356,1331074.13296262,0.153997038825759
"515","5","1999","Stratum_1"," [kg]",11566161.2350704,1756551.58903343,0.151869886069657
"516","6","1999","Stratum_1"," [kg]",9687759.17406141,1300698.78435389,0.134262088991276
"517","7","1999","Stratum_1"," [kg]",20886524.6816025,2585493.89195591,0.123787654067376
"518","8","1999","Stratum_1"," [kg]",6517871.47027095,653930.04577647,0.100328772784052
"519","9","1999","Stratum_1"," [kg]",2813601.28390215,234862.481129508,0.0834739742525915
"520","10","1999","Stratum_1"," [kg]",2731062.16517847,224252.937039367,0.0821119855485652
"521","11","1999","Stratum_1"," [kg]",1402915.21855372,105141.805012197,0.0749452309175112
"522","12","1999","Stratum_1"," [kg]",512358.127857923,41518.2478160422,0.0810336472842206
"523","13","1999","Stratum_1"," [kg]",639805.904408945,58621.8362604544,0.0916244064902927
"524","14","1999","Stratum_1"," [kg]",316672.725366798,32611.6403976453,0.102982157240956
"525","15","1999","Stratum_1"," [kg]",1742203.34804543,160905.360516469,0.0923573936974622
"526","16","1999","Stratum_1"," [kg]",15.1785651053126,1.40900837546704,0.0928288257612631
"527","17","1999","Stratum_1"," [kg]",77.9970621234005,8.52599820383032,0.109311786517564
"528","18","1999","Stratum_1"," [kg]",217.243586790759,14.8139813574359,0.068190649842769
"529","19","1999","Stratum_1"," [kg]",347.654807241959,14.6720558436291,0.0422029425107811
"530","20","1999","Stratum_1"," [kg]",408.830768551934,20.5442329683031,0.0502511908315271
"531","21","1999","Stratum_1"," [kg]",561.093950192182,25.002246103857,0.0445598212122828
"532","22","1999","Stratum_1"," [kg]",698.949926924419,24.3104314197662,0.0347813634186058
"533","23","1999","Stratum_1"," [kg]",896.499678142912,35.6360791882852,0.0397502420325515
"534","24","1999","Stratum_1"," [kg]",1079.26955191093,45.4586878130331,0.0421198649888204
"535","25","1999","Stratum_1"," [kg]",1154.64150317441,46.8180163125716,0.0405476645208547
"536","26","1999","Stratum_1"," [kg]",1298.70957246464,69.3668183937414,0.05341210988543
"537","27","1999","Stratum_1"," [kg]",1324.20800509031,91.3620467997857,0.0689937279102576
"538","28","1999","Stratum_1"," [kg]",1734.06681673937,140.007209329408,0.0807392241047944
"539","29","1999","Stratum_1"," [kg]",1729.66869464024,105.483876359607,0.0609850179323203
"540","30","1999","Stratum_1"," [kg]",1934.39487044634,88.5087430077578,0.0457552614308451
"541","1","2000","Stratum_1"," [kg]",7062788.03579875,798654.331696896,0.113079187375976
"542","2","2000","Stratum_1"," [kg]",2107933.88807,290850.232970081,0.137978821165203
"543","3","2000","Stratum_1"," [kg]",11412343.7783559,2339269.45881607,0.204977128646668
"544","4","2000","Stratum_1"," [kg]",14585446.9552327,3080395.07379504,0.211196481208271
"545","5","2000","Stratum_1"," [kg]",21825019.1672328,4050866.88500804,0.18560656712228
"546","6","2000","Stratum_1"," [kg]",10699310.6393112,1574637.49054288,0.147171864022471
"547","7","2000","Stratum_1"," [kg]",6054380.5399321,720817.758938711,0.11905722710763
"548","8","2000","Stratum_1"," [kg]",19502739.254169,1959296.5044011,0.10046263137022
"549","9","2000","Stratum_1"," [kg]",7488386.32869172,672718.363807115,0.0898348902258948
"550","10","2000","Stratum_1"," [kg]",4035600.47192297,394756.526021765,0.0978185350032087
"551","11","2000","Stratum_1"," [kg]",1873416.01759818,164934.667801755,0.0880395311305231
"552","12","2000","Stratum_1"," [kg]",1331324.63288215,118686.940763309,0.0891495115705679
"553","13","2000","Stratum_1"," [kg]",511293.271405716,44904.709581434,0.0878257393412907
"554","14","2000","Stratum_1"," [kg]",192222.704134541,19537.6829068579,0.101640870129384
"555","15","2000","Stratum_1"," [kg]",1941496.09057413,195978.684240526,0.100942095733282
"556","16","2000","Stratum_1"," [kg]",13.8270776021035,1.31600940154454,0.095176250500275
"557","17","2000","Stratum_1"," [kg]",78.8647057753208,5.48655545278985,0.0695692122204901
"558","18","2000","Stratum_1"," [kg]",245.129519172291,29.9610899982525,0.122225548760588
"559","19","2000","Stratum_1"," [kg]",401.286800039674,29.2802540458472,0.0729659037948728
"560","20","2000","Stratum_1"," [kg]",484.397816802652,29.3650130008084,0.0606216873449944
"561","21","2000","Stratum_1"," [kg]",572.394653844152,32.5929599393617,0.056941412224014
"562","22","2000","Stratum_1"," [kg]",702.530395524448,39.0663233335644,0.0556080186457995
"563","23","2000","Stratum_1"," [kg]",785.105022766125,33.5234906976541,0.0426993710720919
"564","24","2000","Stratum_1"," [kg]",941.652488745098,40.8650692008487,0.0433971870613416
"565","25","2000","Stratum_1"," [kg]",1159.50799562798,50.5198524752286,0.0435700768478683
"566","26","2000","Stratum_1"," [kg]",1370.01230888938,66.3402217864472,0.0484230844905529
"567","27","2000","Stratum_1"," [kg]",1487.07147360005,76.4056781403129,0.0513799635705084
"568","28","2000","Stratum_1"," [kg]",1748.5892874139,128.365367331386,0.0734108165109669
"569","29","2000","Stratum_1"," [kg]",1731.21645954228,138.611852811963,0.0800661592881408
"570","30","2000","Stratum_1"," [kg]",1922.14419443973,88.5466825350636,0.0460666180982716
"571","1","2001","Stratum_1"," [kg]",11791085.5241492,1285140.20952727,0.108992527184641
"572","2","2001","Stratum_1"," [kg]",7187379.56834758,939928.725070652,0.130774883409524
"573","3","2001","Stratum_1"," [kg]",7354351.86189107,944511.279881291,0.128428894567253
"574","4","2001","Stratum_1"," [kg]",6359778.53580867,885311.061249424,0.13920469970215
"575","5","2001","Stratum_1"," [kg]",13599505.8692125,2232035.9722526,0.164126255300616
"576","6","2001","Stratum_1"," [kg]",12562718.2103268,1860818.2429018,0.148122262375684
"577","7","2001","Stratum_1"," [kg]",5553928.92482906,709556.068241633,0.127757498852666
"578","8","2001","Stratum_1"," [kg]",3444643.30368278,334404.859116831,0.0970796769463206
"579","9","2001","Stratum_1"," [kg]",7715122.96481346,680620.118141135,0.0882189592110534
"580","10","2001","Stratum_1"," [kg]",5639887.0237732,461852.004976991,0.0818902937293249
"581","11","2001","Stratum_1"," [kg]",2316165.77003132,174203.797012653,0.0752121455496233
"582","12","2001","Stratum_1"," [kg]",2016220.21978613,149858.874523525,0.0743266400430292
"583","13","2001","Stratum_1"," [kg]",1328442.71420284,101933.7161922,0.0767317364176793
"584","14","2001","Stratum_1"," [kg]",252078.645160323,21535.551437591,0.0854318755319178
"585","15","2001","Stratum_1"," [kg]",1886748.34539959,165630.088742003,0.0877859992011405
"586","16","2001","Stratum_1"," [kg]",17.0811251434067,1.31058686227618,0.0767271974927289
"587","17","2001","Stratum_1"," [kg]",77.5222439076682,4.65998279137333,0.0601115571025464
"588","18","2001","Stratum_1"," [kg]",185.104895220279,15.1220754893259,0.081694627639805
"589","19","2001","Stratum_1"," [kg]",368.578139639667,22.1086120993934,0.0599835142719199
"590","20","2001","Stratum_1"," [kg]",536.032364306479,22.0281142479681,0.0410947467257284
"591","21","2001","Stratum_1"," [kg]",670.235216752621,26.341511485377,0.0393018910778896
"592","22","2001","Stratum_1"," [kg]",798.722503471296,32.8709564681642,0.0411544138612657
"593","23","2001","Stratum_1"," [kg]",883.207015484852,40.8129127379655,0.0462099055175199
"594","24","2001","Stratum_1"," [kg]",992.472249410929,35.4855774859225,0.0357547301770751
"595","25","2001","Stratum_1"," [kg]",1117.39454481431,37.7217108273496,0.0337586316332144
"596","26","2001","Stratum_1"," [kg]",1333.79481101137,52.017799030104,0.0389998511020304
"597","27","2001","Stratum_1"," [kg]",1487.53392202651,62.0820372381058,0.0417348716011325
"598","28","2001","Stratum_1"," [kg]",1571.78628503541,77.5471372622621,0.0493369473958182
"599","29","2001","Stratum_1"," [kg]",1756.24721330312,133.599452357315,0.0760709832564193
"600","30","2001","Stratum_1"," [kg]",1807.03908035188,86.5478109840163,0.0478948197219749
"601","1","2002","Stratum_1"," [kg]",6812958.71021139,1132710.13952987,0.166258183516092
"602","2","2002","Stratum_1"," [kg]",2721547.58102961,337426.771294579,0.123983417981223
"603","3","2002","Stratum_1"," [kg]",6741783.42898786,954679.837520582,0.141606423222632
"604","4","2002","Stratum_1"," [kg]",8779677.26212223,931967.404190007,0.106150531091929
"605","5","2002","Stratum_1"," [kg]",10305009.5323359,1310178.12900873,0.127139924024092
"606","6","2002","Stratum_1"," [kg]",14518460.2437597,1621387.35842336,0.111677638757888
"607","7","2002","Stratum_1"," [kg]",9218191.03656279,946223.768630644,0.102647446215593
"608","8","2002","Stratum_1"," [kg]",8734315.59824583,771792.3607214,0.0883632325899013
"609","9","2002","Stratum_1"," [kg]",4340200.2379653,359498.136693784,0.0828298504638392
"610","10","2002","Stratum_1"," [kg]",8022240.96065093,619723.911972295,0.077250722711028
"611","11","2002","Stratum_1"," [kg]",4099994.5806709,298430.613084325,0.0727880506211527
"612","12","2002","Stratum_1"," [kg]",1844083.43416595,137038.415889857,0.0743124813936852
"613","13","2002","Stratum_1"," [kg]",1200226.66232235,97475.7299693691,0.0812144347641475
"614","14","2002","Stratum_1"," [kg]",381249.002440642,34189.2457625626,0.0896769448410188
"615","15","2002","Stratum_1"," [kg]",1773206.31401561,163815.577544808,0.0923838225986405
"616","16","2002","Stratum_1"," [kg]",16.8714324989893,1.65922259501604,0.0983450928138703
"617","17","2002","Stratum_1"," [kg]",93.2645972158137,6.41170253035092,0.0687474424568017
"618","18","2002","Stratum_1"," [kg]",247.986080177229,14.7105045726361,0.0593198802211922
"619","19","2002","Stratum_1"," [kg]",392.031538197307,15.5678245694023,0.0397106432839265
"620","20","2002","Stratum_1"," [kg]",519.17605304778,19.9568481042405,0.0384394618879001
"621","21","2002","Stratum_1"," [kg]",678.331127105105,26.0507155911538,0.0384041282350253
